datetime,open,high,low,close,volume,symbol
2024-12-11 09:30:00,605.78003,606.65503,605.5,606.60999,4474683,SPY
2024-12-11 10:00:00,606.59998,607.25,606.32013,606.53497,2283851,SPY
2024-12-11 10:30:00,606.56000,607.059998,606.48163,606.77832,1300831,SPY
2024-12-11 11:00:00,606.63000,607.52002,606.51001,607.47998,1213261,SPY
2024-12-11 11:30:00,607.47998,607.87000,607.35999,607.73999,1372063,SPY
2024-12-11 12:00:00,607.75,608.19000,607.67987,607.71997,1294823,SPY
2024-12-11 12:30:00,607.75,608.12000,607.60999,608.12000,902651,SPY
2024-12-11 13:00:00,608.125,608.43500,607.97998,608.32001,1091229,SPY
2024-12-11 13:30:00,608.31000,608.40002,607.72998,607.81000,1030989,SPY
2024-12-11 14:00:00,607.81500,607.97998,607.56000,607.92999,1085182,SPY
2024-12-11 14:30:00,607.91998,608.21680,607.71002,607.94000,1271322,SPY
2024-12-11 15:00:00,607.95001,608.090027,607.85999,608.070007,1446845,SPY
2024-12-11 15:30:00,608.065002,608.065002,607.31000,607.5,3811602,SPY
2024-12-12 09:30:00,606.58002,606.64001,605.71997,606.19989,3316041,SPY
2024-12-12 10:00:00,606.19000,606.65997,605.13000,606.56262,2277987,SPY
2024-12-12 10:30:00,606.56000,606.96997,606.32001,606.79901,1346176,SPY
2024-12-12 11:00:00,606.78998,607.15997,606.62000,606.86499,838258,SPY
2024-12-12 11:30:00,606.88000,606.90997,605.77002,605.78998,1127812,SPY
2024-12-12 12:00:00,605.77002,606.89001,605.77002,606.49792,1112222,SPY
2024-12-12 12:30:00,606.48999,606.83002,605.87000,606.79999,989151,SPY
2024-12-12 13:00:00,606.78003,606.95001,606.44000,606.51672,764003,SPY
2024-12-12 13:30:00,606.51001,606.54999,605.71997,605.76001,973763,SPY
2024-12-12 14:00:00,605.75,606.12000,604.83002,604.92999,1955396,SPY
2024-12-12 14:30:00,604.94000,605.44000,604.91998,605.12000,1307662,SPY
2024-12-12 15:00:00,605.099976,605.22998,604.75,604.88000,1709023,SPY
2024-12-12 15:30:00,604.90002,605.34998,604.34003,604.37000,6557171,SPY
2024-12-13 09:30:00,606.44000,607.13000,606.030029,606.15002,3850782,SPY
2024-12-13 10:00:00,606.15002,606.20001,604.91998,605.010010,7079745,SPY
2024-12-13 10:30:00,605.010010,605.26740,603.42999,603.46997,2424279,SPY
2024-12-13 11:00:00,603.46997,604.030029,603.030029,603.67987,1862976,SPY
2024-12-13 11:30:00,603.66138,604.65997,603.32001,603.81000,2517808,SPY
2024-12-13 12:00:00,603.78497,603.98999,603.12000,603.23682,15114342,SPY
2024-12-13 12:30:00,603.23999,603.53003,602.83002,602.90997,1464604,SPY
2024-12-13 13:00:00,602.90002,604.070007,602.81000,603.97882,1622849,SPY
2024-12-13 13:30:00,603.96997,604.41998,603.67999,604.099976,1302197,SPY
2024-12-13 14:00:00,604.10999,604.52863,603.92010,604.38000,2392014,SPY
2024-12-13 14:30:00,604.40002,604.63000,604.15002,604.30011,1460278,SPY
2024-12-13 15:00:00,604.28998,604.52002,603.77002,604.27002,1774784,SPY
2024-12-13 15:30:00,604.25500,604.70001,604.099976,604.26001,4245475,SPY
2024-12-16 09:30:00,606,606.40002,605.58008,606.27002,3724288,SPY
2024-12-16 10:00:00,606.29999,606.67719,605.21002,606.46002,2277885,SPY
2024-12-16 10:30:00,606.5,607.10999,606.35999,606.71002,1798104,SPY
2024-12-16 11:00:00,606.90833,606.97998,606.53497,606.71997,1501648,SPY
2024-12-16 11:30:00,606.72998,606.96002,606.40002,606.95001,1202598,SPY
2024-12-16 12:00:00,606.96002,607.030029,606.56000,606.95001,980933,SPY
2024-12-16 12:30:00,606.95001,607.34003,606.85999,607.25500,1478166,SPY
2024-12-16 13:00:00,607.26001,607.71997,607.15997,607.71997,1766292,SPY
2024-12-16 13:30:00,607.71002,607.77948,607.41998,607.62000,1095797,SPY
2024-12-16 14:00:00,607.60999,607.65997,607.32001,607.34998,1660113,SPY
2024-12-16 14:30:00,607.34003,607.65997,607.28998,607.5,2330893,SPY
2024-12-16 15:00:00,607.51001,607.77502,607.40997,607.59003,1967608,SPY
2024-12-16 15:30:00,607.58002,607.58099,606.054993,606.77502,10458677,SPY
2024-12-17 09:30:00,604.19000,604.85999,603.60040,604.40002,4915739,SPY
2024-12-17 10:00:00,604.38000,604.40997,603.15997,603.21997,2901455,SPY
2024-12-17 10:30:00,603.40997,603.98999,603.16498,603.93500,2295409,SPY
2024-12-17 11:00:00,603.93500,605.10999,603.84998,604.39001,2312600,SPY
