datetime,open,high,low,close,volume,symbol
2024-12-11 09:30:00,605.78003,607.25,605.5,606.53497,6758534,SPY
2024-12-11 10:30:00,606.56000,607.52002,606.48163,607.47998,2514092,SPY
2024-12-11 11:30:00,607.47998,608.19000,607.35999,607.71997,2666886,SPY
2024-12-11 12:30:00,607.75,608.43500,607.60999,608.32001,1993880,SPY
2024-12-11 13:30:00,608.31000,608.40002,607.56000,607.92999,2116171,SPY
2024-12-11 14:30:00,607.91998,608.21680,607.71002,608.070007,2718167,SPY
2024-12-11 15:30:00,608.065002,608.065002,607.31000,607.5,3811602,SPY
2024-12-12 09:30:00,606.58002,606.65997,605.13000,606.56262,5594028,SPY
2024-12-12 10:30:00,606.56000,607.15997,606.32001,606.86499,2184434,SPY
2024-12-12 11:30:00,606.88000,606.90997,605.77002,606.49792,2240034,SPY
2024-12-12 12:30:00,606.48999,606.95001,605.87000,606.51672,1753154,SPY
2024-12-12 13:30:00,606.51001,606.54999,604.83002,604.92999,2929159,SPY
2024-12-12 14:30:00,604.94000,605.44000,604.75,604.88000,3016685,SPY
2024-12-12 15:30:00,604.90002,605.34998,604.34003,604.37000,6557171,SPY
2024-12-13 09:30:00,606.44000,607.13000,604.91998,605.010010,10930527,SPY
2024-12-13 10:30:00,605.010010,605.26740,603.030029,603.67987,4287255,SPY
2024-12-13 11:30:00,603.66138,604.65997,603.12000,603.23682,17632150,SPY
2024-12-13 12:30:00,603.23999,604.070007,602.81000,603.97882,3087453,SPY
2024-12-13 13:30:00,603.96997,604.52863,603.67999,604.38000,3694211,SPY
2024-12-13 14:30:00,604.40002,604.63000,603.77002,604.27002,3235062,SPY
2024-12-13 15:30:00,604.25500,604.70001,604.099976,604.26001,4245475,SPY
2024-12-16 09:30:00,606,606.67719,605.21002,606.46002,6002173,SPY
2024-12-16 10:30:00,606.5,607.10999,606.35999,606.71997,3299752,SPY
2024-12-16 11:30:00,606.72998,607.030029,606.40002,606.95001,2183531,SPY
2024-12-16 12:30:00,606.95001,607.71997,606.85999,607.71997,3244458,SPY
2024-12-16 13:30:00,607.71002,607.77948,607.32001,607.34998,2755910,SPY
2024-12-16 14:30:00,607.34003,607.77502,607.28998,607.59003,4298501,SPY
2024-12-16 15:30:00,607.58002,607.58099,606.054993,606.77502,10458677,SPY
2024-12-17 09:30:00,604.19000,604.85999,603.15997,603.21997,7817194,SPY
2024-12-17 10:30:00,603.40997,605.10999,603.16498,604.39001,4608009,SPY
2024-12-17 11:30:00,604.35999,605.16998,604.26001,604.53998,3035514,SPY
2024-12-17 12:30:00,604.54999,604.96997,604.020020,604.21503,4649200,SPY
2024-12-17 13:30:00,604.21997,604.44000,603.60999,603.67499,3845350,SPY
2024-12-17 14:30:00,603.67987,603.72998,602.88501,603.090027,6084162,SPY
2024-12-17 15:30:00,603.090027,604.73999,602.96002,604.23999,7715806,SPY
2024-12-18 09:30:00,603.97998,605.41992,603.46997,605.40002,6252597,SPY
2024-12-18 10:30:00,605.38000,606.40503,604.63000,605.63000,5652699,SPY
2024-12-18 11:30:00,605.62000,606.31000,605.40997,605.67999,4916440,SPY
2024-12-18 12:30:00,605.67999,605.94000,605.20001,605.21252,2971253,SPY
2024-12-18 13:30:00,605.21002,605.66998,600.030029,600.080017,12086625,SPY
2024-12-18 14:30:00,600.099976,601.25,592.91998,593.14001,17481899,SPY
2024-12-18 15:30:00,593.13000,593.90002,585.89001,586.29999,29069208,SPY
2024-12-19 09:30:00,591.35999,593,588.65002,588.70001,15038798,SPY
2024-12-19 10:30:00,588.66998,590.96002,587.78998,590.78998,11416473,SPY
2024-12-19 11:30:00,590.77002,591.40002,587.84998,588.010010,7500809,SPY
2024-12-19 12:30:00,588.010010,589.72998,587.28003,589.63000,6418725,SPY
2024-12-19 13:30:00,589.58392,591.26001,588.81000,589.22998,6506440,SPY
2024-12-19 14:30:00,589.25,589.42999,587.40997,588.60999,9544409,SPY
2024-12-19 15:30:00,588.63000,589.21997,585.84998,586.12000,14096575,SPY
2024-12-20 09:30:00,581.77002,587.090027,580.90997,586.97498,19631720,SPY
2024-12-20 10:30:00,586.96997,592.34003,586.91998,592.33868,45039302,SPY
2024-12-20 11:30:00,592.34003,595.75,592.25,595.60999,9488631,SPY
2024-12-20 12:30:00,595.62000,595.63000,592.15002,592.16870,9895471,SPY
2024-12-20 13:30:00,592.16998,593.40002,591.79999,593.28003,75470671,SPY
2024-12-20 14:30:00,593.21997,593.94000,591.56000,591.77002,80041570,SPY
2024-12-20 15:30:00,591.78998,592.38000,589.46997,590.90997,23033547,SPY
2024-12-23 09:30:00,590.89001,591.77002,587.66101,589.29999,8622698,SPY
2024-12-23 10:30:00,589.29999,590.84003,588.71002,590.65692,3439184,SPY
2024-12-23 11:30:00,590.66998,593.12000,590.17999,592.13000,4356234,SPY
2024-12-23 12:30:00,592.13000,593.40002,591.70007,593.29968,3336190,SPY
2024-12-23 13:30:00,593.27002,594.31000,593.25,593.85999,3683561,SPY
2024-12-23 14:30:00,593.89001,594.030029,592.25,593.30499,5432299,SPY
2024-12-23 15:30:00,593.31500,595.29999,593.26941,594.78003,10935737,SPY
2024-12-24 09:30:00,596.080017,598.32001,595.48999,598.20001,6131273,SPY
2024-12-24 10:30:00,598.19501,599.37000,598.16998,599.27002,4657250,SPY
2024-12-24 11:30:00,599.22998,600.33002,598.85498,600.20001,4260733,SPY
2024-12-24 12:30:00,600.13000,601.33502,599.20007,601.29999,17934111,SPY
2024-12-24 15:30:00,601.29999,601.29999,601.29999,601.29999,131302,SPY
2024-12-26 09:30:00,599.5,600.40002,598.082520,600.28998,5804206,SPY
2024-12-26 10:30:00,600.28003,601.27850,599.78998,600.83002,3074905,SPY
2024-12-26 11:30:00,600.84003,602.47998,600.79999,601.51001,14334863,SPY
2024-12-26 12:30:00,601.51001,602.049988,600.34998,601.66998,27189172,SPY
2024-12-26 13:30:00,601.67999,601.77002,600.65997,600.90002,20038627,SPY
2024-12-26 14:30:00,600.96997,602.099976,600.84027,601.78998,3460277,SPY
2024-12-26 15:30:00,601.78998,602.025024,601.059998,601.22998,4421566,SPY
2024-12-27 09:30:00,597.53998,597.77612,592.78998,593.21002,10317016,SPY
2024-12-27 10:30:00,593.16998,594.57001,592.25,594.51898,6944060,SPY
2024-12-27 11:30:00,594.49011,594.67987,590.79999,591.53003,6677223,SPY
2024-12-27 12:30:00,591.76001,592.95001,590.76471,592.53998,7775185,SPY
2024-12-27 13:30:00,592.52661,594.64001,592.33002,593.96997,4013700,SPY
